res_state,res_county,res_state_name,res_county_name,work_state,work_county,work_state_name,work_county_name,workers,error
27,073,Minnesota,Lac qui Parle County,027,127,Minnesota,Redwood County,5,5
27,073,Minnesota,Lac qui Parle County,027,129,Minnesota,Renville County,8,5
27,073,Minnesota,Lac qui Parle County,027,131,Minnesota,Rice County,1,3
27,073,Minnesota,Lac qui Parle County,027,141,Minnesota,Sherburne County,1,2
27,073,Minnesota,Lac qui Parle County,027,143,Minnesota,Sibley County,5,8
27,073,Minnesota,Lac qui Parle County,027,149,Minnesota,Stevens County,9,12
27,073,Minnesota,Lac qui Parle County,027,151,Minnesota,Swift County,61,16
27,073,Minnesota,Lac qui Parle County,027,159,Minnesota,Wadena County,1,2
27,073,Minnesota,Lac qui Parle County,027,163,Minnesota,Washington County,11,15
27,073,Minnesota,Lac qui Parle County,027,167,Minnesota,Wilkin County,2,4
27,073,Minnesota,Lac qui Parle County,027,173,Minnesota,Yellow Medicine County,149,29
27,073,Minnesota,Lac qui Parle County,055,081,Wisconsin,Monroe County,1,2
27,075,Minnesota,Lake County,027,001,Minnesota,Aitkin County,7,11
27,075,Minnesota,Lake County,027,017,Minnesota,Carlton County,18,27
27,075,Minnesota,Lake County,027,025,Minnesota,Chisago County,3,5
27,075,Minnesota,Lake County,027,031,Minnesota,Cook County,125,38
27,075,Minnesota,Lake County,027,053,Minnesota,Hennepin County,22,17
27,075,Minnesota,Lake County,027,075,Minnesota,Lake County,"3,295",202
27,075,Minnesota,Lake County,027,123,Minnesota,Ramsey County,3,4
27,075,Minnesota,Lake County,027,135,Minnesota,Roseau County,1,2
27,075,Minnesota,Lake County,027,137,Minnesota,St. Louis County,"1,001",142
27,075,Minnesota,Lake County,027,145,Minnesota,Stearns County,1,5
27,075,Minnesota,Lake County,027,163,Minnesota,Washington County,2,4
27,075,Minnesota,Lake County,055,031,Wisconsin,Douglas County,250,139
27,075,Minnesota,Lake County,055,035,Wisconsin,Eau Claire County,1,3
27,075,Minnesota,Lake County,055,063,Wisconsin,La Crosse County,4,6
27,077,Minnesota,Lake of the Woods County,027,003,Minnesota,Anoka County,1,2
27,077,Minnesota,Lake of the Woods County,027,007,Minnesota,Beltrami County,6,7
27,077,Minnesota,Lake of the Woods County,027,027,Minnesota,Clay County,2,3
27,077,Minnesota,Lake of the Woods County,027,053,Minnesota,Hennepin County,24,29
27,077,Minnesota,Lake of the Woods County,027,063,Minnesota,Jackson County,8,13
27,077,Minnesota,Lake of the Woods County,027,071,Minnesota,Koochiching County,11,17
27,077,Minnesota,Lake of the Woods County,027,077,Minnesota,Lake of the Woods County,"1,383",144
27,077,Minnesota,Lake of the Woods County,027,135,Minnesota,Roseau County,517,109
27,079,Minnesota,Le Sueur County,027,003,Minnesota,Anoka County,6,6
27,079,Minnesota,Le Sueur County,027,011,Minnesota,Big Stone County,7,9
27,079,Minnesota,Le Sueur County,027,013,Minnesota,Blue Earth County,"1,596",130
27,079,Minnesota,Le Sueur County,027,015,Minnesota,Brown County,54,28
27,079,Minnesota,Le Sueur County,027,019,Minnesota,Carver County,231,64
27,079,Minnesota,Le Sueur County,027,033,Minnesota,Cottonwood County,3,4
27,079,Minnesota,Le Sueur County,027,037,Minnesota,Dakota County,641,119
27,079,Minnesota,Le Sueur County,027,039,Minnesota,Dodge County,2,5
27,079,Minnesota,Le Sueur County,027,047,Minnesota,Freeborn County,20,25
27,079,Minnesota,Le Sueur County,027,049,Minnesota,Goodhue County,28,24
27,079,Minnesota,Le Sueur County,027,053,Minnesota,Hennepin County,936,127
27,079,Minnesota,Le Sueur County,027,063,Minnesota,Jackson County,3,4
27,079,Minnesota,Le Sueur County,027,067,Minnesota,Kandiyohi County,2,3
27,079,Minnesota,Le Sueur County,027,069,Minnesota,Kittson County,3,4
27,079,Minnesota,Le Sueur County,027,079,Minnesota,Le Sueur County,"5,634",251
27,079,Minnesota,Le Sueur County,027,085,Minnesota,McLeod County,5,5
27,079,Minnesota,Le Sueur County,027,091,Minnesota,Martin County,10,15
27,079,Minnesota,Le Sueur County,027,103,Minnesota,Nicollet County,"1,289",126
27,079,Minnesota,Le Sueur County,027,109,Minnesota,Olmsted County,10,11
27,079,Minnesota,Le Sueur County,027,111,Minnesota,Otter Tail County,2,3
27,079,Minnesota,Le Sueur County,027,115,Minnesota,Pine County,6,8
27,079,Minnesota,Le Sueur County,027,119,Minnesota,Polk County,7,10
27,079,Minnesota,Le Sueur County,027,123,Minnesota,Ramsey County,128,41
27,079,Minnesota,Le Sueur County,027,129,Minnesota,Renville County,5,10
27,079,Minnesota,Le Sueur County,027,131,Minnesota,Rice County,743,113
27,079,Minnesota,Le Sueur County,027,137,Minnesota,St. Louis County,16,16
27,079,Minnesota,Le Sueur County,027,139,Minnesota,Scott County,"2,005",187
27,079,Minnesota,Le Sueur County,027,143,Minnesota,Sibley County,110,42
27,079,Minnesota,Le Sueur County,027,145,Minnesota,Stearns County,1,4
27,079,Minnesota,Le Sueur County,027,147,Minnesota,Steele County,146,35
27,079,Minnesota,Le Sueur County,027,161,Minnesota,Waseca County,450,85
27,079,Minnesota,Le Sueur County,027,163,Minnesota,Washington County,50,28
27,079,Minnesota,Le Sueur County,027,169,Minnesota,Winona County,1,2
27,079,Minnesota,Le Sueur County,027,171,Minnesota,Wright County,6,7
27,079,Minnesota,Le Sueur County,055,017,Wisconsin,Chippewa County,3,5
27,079,Minnesota,Le Sueur County,055,091,Wisconsin,Pepin County,3,4
27,079,Minnesota,Le Sueur County,055,109,Wisconsin,St. Croix County,9,7
27,081,Minnesota,Lincoln County,027,007,Minnesota,Beltrami County,2,3
27,081,Minnesota,Lincoln County,027,011,Minnesota,Big Stone County,1,1
27,081,Minnesota,Lincoln County,027,023,Minnesota,Chippewa County,4,5
27,081,Minnesota,Lincoln County,027,027,Minnesota,Clay County,9,10
27,081,Minnesota,Lincoln County,027,037,Minnesota,Dakota County,3,3
27,081,Minnesota,Lincoln County,027,053,Minnesota,Hennepin County,5,5
27,081,Minnesota,Lincoln County,027,073,Minnesota,Lac qui Parle County,11,10
27,081,Minnesota,Lincoln County,027,081,Minnesota,Lincoln County,"1,736",84
27,081,Minnesota,Lincoln County,027,083,Minnesota,Lyon County,509,56
27,081,Minnesota,Lincoln County,027,101,Minnesota,Murray County,10,9
27,081,Minnesota,Lincoln County,027,105,Minnesota,Nobles County,6,7
27,081,Minnesota,Lincoln County,027,111,Minnesota,Otter Tail County,1,3
27,081,Minnesota,Lincoln County,027,117,Minnesota,Pipestone County,219,44
27,081,Minnesota,Lincoln County,027,127,Minnesota,Redwood County,2,4
27,081,Minnesota,Lincoln County,027,129,Minnesota,Renville County,5,5
27,081,Minnesota,Lincoln County,027,145,Minnesota,Stearns County,4,5
27,081,Minnesota,Lincoln County,027,173,Minnesota,Yellow Medicine County,90,23
27,083,Minnesota,Lyon County,027,009,Minnesota,Benton County,9,14
27,083,Minnesota,Lyon County,027,011,Minnesota,Big Stone County,1,2
27,083,Minnesota,Lyon County,027,013,Minnesota,Blue Earth County,9,8
27,083,Minnesota,Lyon County,027,015,Minnesota,Brown County,2,3
27,083,Minnesota,Lyon County,027,023,Minnesota,Chippewa County,36,21
27,083,Minnesota,Lyon County,027,027,Minnesota,Clay County,1,3
27,083,Minnesota,Lyon County,027,031,Minnesota,Cook County,3,4
27,083,Minnesota,Lyon County,027,033,Minnesota,Cottonwood County,23,25
27,083,Minnesota,Lyon County,027,035,Minnesota,Crow Wing County,2,3
27,083,Minnesota,Lyon County,027,037,Minnesota,Dakota County,3,4
27,083,Minnesota,Lyon County,027,051,Minnesota,Grant County,1,2
27,083,Minnesota,Lyon County,027,053,Minnesota,Hennepin County,16,12
27,083,Minnesota,Lyon County,027,063,Minnesota,Jackson County,1,2
27,083,Minnesota,Lyon County,027,067,Minnesota,Kandiyohi County,25,25
27,083,Minnesota,Lyon County,027,073,Minnesota,Lac qui Parle County,7,5
27,083,Minnesota,Lyon County,027,079,Minnesota,Le Sueur County,5,7
27,083,Minnesota,Lyon County,027,081,Minnesota,Lincoln County,186,63
27,083,Minnesota,Lyon County,027,083,Minnesota,Lyon County,"12,472",337
27,083,Minnesota,Lyon County,027,085,Minnesota,McLeod County,8,10
27,083,Minnesota,Lyon County,027,093,Minnesota,Meeker County,2,2
27,083,Minnesota,Lyon County,027,095,Minnesota,Mille Lacs County,32,44
27,083,Minnesota,Lyon County,027,101,Minnesota,Murray County,135,59
27,083,Minnesota,Lyon County,027,105,Minnesota,Nobles County,37,30
27,083,Minnesota,Lyon County,027,107,Minnesota,Norman County,6,8
27,083,Minnesota,Lyon County,027,117,Minnesota,Pipestone County,38,19
27,083,Minnesota,Lyon County,027,119,Minnesota,Polk County,1,3
27,083,Minnesota,Lyon County,027,123,Minnesota,Ramsey County,85,49
27,083,Minnesota,Lyon County,027,127,Minnesota,Redwood County,108,50
27,083,Minnesota,Lyon County,027,131,Minnesota,Rice County,15,20
27,083,Minnesota,Lyon County,027,133,Minnesota,Rock County,1,1
27,083,Minnesota,Lyon County,027,145,Minnesota,Stearns County,7,10
27,083,Minnesota,Lyon County,027,147,Minnesota,Steele County,1,3
27,083,Minnesota,Lyon County,027,171,Minnesota,Wright County,1,2
27,083,Minnesota,Lyon County,027,173,Minnesota,Yellow Medicine County,149,45
